Tag_ID,UTC_Date,UTC_Time,Latitude,Longitude,LQ,HDOP,CNR,Sats,TimeOn(s),eRes,Maxdepth,divelen,TADindex, TimeElapsed,Day Dive Ratio,Day Max Dive Depth,ErrorRadius,SemiMajor,SemiMinor,Orientation,
2315:237563,2022-12-15,18:36:6,-77.46361,169.29115,1,,,,,,,,,,,,706.0,2448.0,203.0,110.0,
2315:237565,2022-12-15,18:35:51,-77.44769,169.25260,1,,,,,,,,,,,,1185.0,8449.0,166.0,104.0,
2315:237563,2022-12-15,18:35:50,-77.44927,169.22269,G,1.3,null,6,null,15.4,,,,,,,,,,,
2315:237565,2022-12-15,18:22:45,-77.45300,169.21967,G,2.3,null,5,null,3.4,,,,,,,,,,,
2315:237562,2022-12-15,18:14:47,-77.45251,169.22028,G,1.1,null,7,null,8.4,,,,,,,,,,,
2315:237566,2022-12-15,18:11:47,-77.44931,169.22198,G,1.6,null,6,null,6.4,,,,,,,,,,,
2315:237565,2022-12-15,18:8:59,-77.45075,169.25758,1,,,,,,,,,,,,584.0,8539.0,39.0,96.0,
2315:237563,2022-12-15,18:3:49,-77.44946,169.22293,G,1.1,null,8,null,12.5,,,,,,,,,,,
2315:237565,2022-12-15,17:22:45,-77.45290,169.22170,G,1.4,null,7,null,14.5,,,,,,,,,,,
2315:237562,2022-12-15,17:14:47,-77.45281,169.22107,G,1.1,null,7,null,7.8,,,,,,,,,,,
2315:237566,2022-12-15,17:11:47,-77.44927,169.22157,G,1.3,null,6,null,1.5,,,,,,,,,,,
2315:237563,2022-12-15,17:3:49,-77.44933,169.22398,G,1.1,null,8,null,12.0,,,,,,,,,,,
2315:237563,2022-12-15,16:55:33,-77.46105,169.22978,1,,,,,,,,,,,,650.0,1699.0,248.0,97.0,
2315:237566,2022-12-15,16:54:33,-77.46097,169.21707,2,,,,,,,,,,,,342.0,676.0,173.0,79.0,
2315:237565,2022-12-15,16:52:49,-77.50067,169.27072,1,,,,,,,,,,,,1072.0,1882.0,610.0,71.0,
2315:237562,2022-12-15,16:29:54,-77.44126,169.22885,1,,,,,,,,,,,,1249.0,10483.0,148.0,106.0,
2315:237565,2022-12-15,16:28:49,-77.42935,169.12823,1,,,,,,,,,,,,1338.0,11604.0,154.0,107.0,
2315:237565,2022-12-15,16:22:45,-77.45290,169.22241,G,1.5,null,5,null,6.2,,,,,,,,,,,
2315:237562,2022-12-15,16:14:47,-77.45333,169.21729,G,2.4,null,5,null,5.1,,,,,,,,,,,
2315:237566,2022-12-15,16:11:47,-77.44839,169.22170,G,1.1,null,6,null,53.8,,,,,,,,,,,
2315:237563,2022-12-15,16:3:49,-77.44944,169.22375,G,1.7,null,6,null,6.0,,,,,,,,,,,
2315:237562,2022-12-15,15:14:47,-77.45258,169.22075,G,1.0,null,7,null,9.8,,,,,,,,,,,
2315:237566,2022-12-15,15:14:39,-77.41334,169.28667,1,,,,,,,,,,,,1382.0,9524.0,200.0,68.0,
2315:237565,2022-12-15,15:13:28,-77.45283,169.23613,1,,,,,,,,,,,,686.0,4483.0,105.0,73.0,
2315:237562,2022-12-15,15:12:10,-77.45751,169.18898,1,,,,,,,,,,,,646.0,4243.0,98.0,71.0,
2315:237566,2022-12-15,15:11:47,-77.44915,169.22272,G,1.0,null,8,null,14.1,,,,,,,,,,,
2315:237565,2022-12-15,14:51:44,-77.45211,169.22247,G,1.1,null,6,null,8.4,,,,,,,,,,,
2315:237563,2022-12-15,14:50:36,-77.44600,169.24457,2,,,,,,,,,,,,256.0,511.0,128.0,99.0,
2315:237566,2022-12-15,14:49:49,-77.44715,169.23212,3,,,,,,,,,,,,181.0,298.0,109.0,96.0,
2315:237565,2022-12-15,14:49:3,-77.43700,169.19807,2,,,,,,,,,,,,466.0,758.0,286.0,101.0,
2315:237562,2022-12-15,14:48:58,-77.44751,169.21011,2,,,,,,,,,,,,319.0,535.0,189.0,101.0,
2315:237562,2022-12-15,14:14:50,-77.45220,169.22028,G,1.1,null,7,null,25.7,,,,,,,,,,,
2315:237566,2022-12-15,14:12:2,-77.44932,169.22272,G,1.1,null,7,null,16.1,,,,,,,,,,,
2315:237565,2022-12-15,14:3:52,-77.44470,169.24146,1,,,,,,,,,,,,623.0,1571.0,247.0,64.0,
2315:237562,2022-12-15,13:42:47,-77.45207,169.22025,G,1.3,null,5,null,2.8,,,,,,,,,,,
2315:237566,2022-12-15,13:39:36,-77.46940,169.10560,1,,,,,,,,,,,,666.0,11863.0,37.0,81.0,
2315:237562,2022-12-15,13:32:54,-77.47420,169.08280,1,,,,,,,,,,,,1491.0,21602.0,102.0,79.0,
2315:237563,2022-12-15,13:31:48,-77.44958,169.22307,G,1.1,null,7,null,2.2,,,,,,,,,,,
2315:237565,2022-12-15,13:31:11,-77.46775,169.13182,1,,,,,,,,,,,,808.0,17198.0,38.0,80.0,
2315:237566,2022-12-15,13:11:40,-77.46317,169.18555,1,,,,,,,,,,,,554.0,1440.0,212.0,75.0,
2315:237563,2022-12-15,13:10:39,-77.46053,169.20944,3,,,,,,,,,,,,244.0,781.0,76.0,75.0,
2315:237565,2022-12-15,13:9:26,-77.43556,169.24226,1,,,,,,,,,,,,535.0,1689.0,169.0,70.0,
2315:237565,2022-12-15,12:51:43,-77.45279,169.22055,G,1.1,null,7,null,25.9,,,,,,,,,,,
2315:237562,2022-12-15,12:42:46,-77.45258,169.22320,G,1.2,null,5,null,8.1,,,,,,,,,,,
2315:237563,2022-12-15,12:31:48,-77.44934,169.22363,G,1.2,null,6,null,6.4,,,,,,,,,,,
2315:237566,2022-12-15,12:1:29,-77.44692,169.21518,2,,,,,,,,,,,,389.0,7008.0,21.0,88.0,
2315:237562,2022-12-15,11:57:3,-77.45250,169.22035,2,,,,,,,,,,,,451.0,3280.0,62.0,87.0,
2315:237563,2022-12-15,11:57:2,-77.45055,169.21413,2,,,,,,,,,,,,327.0,2787.0,38.0,89.0,
2315:237566,2022-12-15,11:56:47,-77.45069,169.17963,2,,,,,,,,,,,,312.0,2443.0,39.0,88.0,
2315:237565,2022-12-15,11:56:27,-77.45603,169.15202,2,,,,,,,,,,,,449.0,3345.0,60.0,89.0,
2315:237565,2022-12-15,11:51:43,-77.45293,169.22142,G,1.6,null,5,null,3.5,,,,,,,,,,,
2315:237562,2022-12-15,11:42:46,-77.45255,169.21962,G,1.6,null,5,null,4.0,,,,,,,,,,,
2315:237563,2022-12-15,11:32:14,-77.42599,169.31157,1,,,,,,,,,,,,510.0,8384.0,31.0,75.0,
2315:237565,2022-12-15,11:31:58,-77.46863,169.15457,1,,,,,,,,,,,,1181.0,21832.0,63.0,75.0,
2315:237563,2022-12-15,11:31:48,-77.44916,169.22282,G,1.7,null,5,null,9.2,,,,,,,,,,,
2315:237562,2022-12-15,10:42:46,-77.45221,169.21985,G,1.2,null,6,null,15.7,,,,,,,,,,,
2315:237566,2022-12-15,10:38:47,-77.44920,169.22226,G,1.1,null,7,null,17.0,,,,,,,,,,,
2315:237566,2022-12-15,10:37:32,-77.44575,169.11665,1,,,,,,,,,,,,903.0,3487.0,234.0,76.0,
2315:237563,2022-12-15,10:31:48,-77.44916,169.22327,G,1.0,null,8,null,6.8,,,,,,,,,,,
2315:237565,2022-12-15,10:18:44,-77.45272,169.22287,G,1.4,null,5,null,3.4,,,,,,,,,,,
2315:237563,2022-12-15,10:13:7,-77.44305,169.15690,2,,,,,,,,,,,,314.0,2145.0,45.0,96.0,
2315:237566,2022-12-15,10:12:21,-77.44557,169.13728,2,,,,,,,,,,,,467.0,2358.0,92.0,96.0,
2315:237565,2022-12-15,10:10:45,-77.44513,169.27719,2,,,,,,,,,,,,319.0,1459.0,69.0,91.0,
2315:237562,2022-12-15,10:10:39,-77.44587,169.17899,1,,,,,,,,,,,,779.0,3071.0,197.0,89.0,
2315:237563,2022-12-15,9:53:2,-77.46319,169.16954,1,,,,,,,,,,,,1224.0,12993.0,115.0,86.0,
2315:237566,2022-12-15,9:52:55,-77.47070,169.12695,1,,,,,,,,,,,,1232.0,12398.0,122.0,85.0,
2315:237562,2022-12-15,9:51:29,-77.46078,169.13750,1,,,,,,,,,,,,1438.0,13036.0,158.0,84.0,
2315:237562,2022-12-15,9:42:57,-77.45274,169.22102,G,1.2,null,7,null,9.0,,,,,,,,,,,
2315:237566,2022-12-15,9:39:44,-77.44897,169.22210,G,1.3,null,6,null,2.8,,,,,,,,,,,
2315:237563,2022-12-15,9:32:40,-77.44916,169.22389,G,1.4,null,6,null,19.6,,,,,,,,,,,
2315:237565,2022-12-15,9:18:44,-77.45361,169.22176,G,1.1,null,7,null,68.1,,,,,,,,,,,
2315:237566,2022-12-15,9:7:46,-77.44980,169.22414,G,1.4,null,6,null,12.5,,,,,,,,,,,
2315:237563,2022-12-15,9:0:48,-77.44881,169.22418,G,1.4,null,5,null,5.5,,,,,,,,,,,
2315:237562,2022-12-15,8:57:51,-77.45692,169.35281,1,,,,,,,,,,,,1053.0,6849.0,161.0,89.0,
2315:237562,2022-12-15,8:30:7,-77.51043,169.37909,1,,,,,,,,,,,,629.0,1391.0,284.0,126.0,
2315:237566,2022-12-15,8:29:47,-77.46756,169.26411,1,,,,,,,,,,,,950.0,2225.0,405.0,96.0,
2315:237563,2022-12-15,8:29:2,-77.45208,169.23045,1,,,,,,,,,,,,817.0,2048.0,325.0,83.0,
2315:237565,2022-12-15,8:18:44,-77.45301,169.22302,G,1.6,null,6,null,5.1,,,,,,,,,,,
2315:237566,2022-12-15,8:12:58,-77.45476,169.18211,1,,,,,,,,,,,,815.0,4128.0,160.0,92.0,
2315:237562,2022-12-15,8:12:33,-77.46508,169.17784,2,,,,,,,,,,,,337.0,2040.0,55.0,91.0,
2315:237563,2022-12-15,8:11:15,-77.45496,169.23866,3,,,,,,,,,,,,172.0,637.0,46.0,89.0,
2315:237562,2022-12-15,8:10:46,-77.45258,169.21950,G,1.6,null,5,null,1.1,,,,,,,,,,,
2315:237563,2022-12-15,8:0:48,-77.44938,169.22289,G,1.0,null,8,null,36.6,,,,,,,,,,,
2315:237563,2022-12-15,7:0:48,-77.44920,169.22285,G,1.3,null,6,null,1.6,,,,,,,,,,,
2315:237563,2022-12-15,6:29:55,-77.44917,169.23305,1,,,,,,,,,,,,530.0,1758.0,159.0,89.0,
2315:237562,2022-12-15,6:29:17,-77.46284,169.19057,1,,,,,,,,,,,,1091.0,4572.0,260.0,85.0,
2315:237565,2022-12-15,6:16:28,-77.45076,169.19527,1,,,,,,,,,,,,983.0,4015.0,240.0,101.0,
2315:237566,2022-12-15,6:7:46,-77.44905,169.22136,G,1.4,null,6,null,20.4,,,,,,,,,,,
2315:237563,2022-12-15,6:0:48,-77.44922,169.22372,G,1.1,null,8,null,6.8,,,,,,,,,,,
2315:237563,2022-12-15,5:1:10,-77.44925,169.22379,G,1.0,null,8,null,5.6,,,,,,,,,,,
2315:237562,2022-12-15,3:48:46,-77.43411,169.16410,G,1.6,null,5,null,7.9,,,,,,,,,,,
2315:237566,2022-12-15,3:35:46,-77.44928,169.22307,G,1.0,null,8,null,13.1,,,,,,,,,,,
2315:237563,2022-12-15,3:28:48,-77.44637,169.23083,G,2.6,null,6,null,36.1,,,,,,,,,,,
2315:237566,2022-12-15,2:35:46,-77.44923,169.22217,G,1.4,null,6,null,10.6,,,,,,,,,,,
2315:237563,2022-12-15,2:28:47,-77.44940,169.22330,G,1.6,null,6,null,10.5,,,,,,,,,,,
2315:237566,2022-12-15,1:35:46,-77.44921,169.22269,G,1.1,null,7,null,11.4,,,,,,,,,,,
2315:237563,2022-12-15,1:28:47,-77.44885,169.22318,G,1.0,null,8,null,46.4,,,,,,,,,,,
2315:237566,2022-12-15,0:36:6,-77.44933,169.22296,G,1.1,null,7,null,15.9,,,,,,,,,,,
2315:237563,2022-12-15,0:29:32,-77.44872,169.22324,G,1.2,null,6,null,24.1,,,,,,,,,,,
2315:237563,2022-12-15,0:3:49,-77.44903,169.22360,G,1.2,null,7,null,9.1,,,,,,,,,,,
2315:237563,2022-12-14,23:46:8,-77.47598,169.28435,1,,,,,,,,,,,,1256.0,5867.0,269.0,86.0,
2315:237566,2022-12-14,23:45:50,-77.45215,169.09620,1,,,,,,,,,,,,,,,,
2315:237566,2022-12-14,23:3:46,-77.44951,169.22281,G,1.4,null,7,null,8.4,,,,,,,,,,,
2315:237563,2022-12-14,22:56:47,-77.44929,169.22284,G,1.8,null,5,null,4.7,,,,,,,,,,,
2315:237562,2022-12-14,22:17:4,-77.35278,169.06690,G,1.0,null,7,null,8.0,,,,,,,,,,,
2315:237565,2022-12-14,22:5:10,-77.28176,169.31937,1,,,,,,,,,,,,551.0,4138.0,73.0,93.0,
2315:237563,2022-12-14,22:4:7,-77.46412,169.27565,2,,,,,,,,,,,,413.0,4722.0,36.0,91.0,
2315:237563,2022-12-14,21:59:52,-77.43130,169.28609,2,,,,,,,,,,,,429.0,3300.0,55.0,79.0,
2315:237563,2022-12-14,21:56:47,-77.44939,169.22374,G,1.2,null,7,null,9.5,,,,,,,,,,,
2315:237565,2022-12-14,21:19:42,-77.29432,169.28163,G,1.3,null,5,null,6.9,,,,,,,,,,,
2315:237563,2022-12-14,20:56:47,-77.44903,169.22430,G,1.4,null,6,null,5.9,,,,,,,,,,,
2315:237563,2022-12-14,20:16:48,-77.45000,169.19415,2,,,,,,,,,,,,418.0,1824.0,95.0,90.0,
2315:237566,2022-12-14,20:16:27,-77.43855,169.34103,1,,,,,,,,,,,,603.0,2590.0,140.0,83.0,
2315:237562,2022-12-14,20:15:29,-77.36150,169.05527,1,,,,,,,,,,,,968.0,6018.0,155.0,87.0,
2315:237566,2022-12-14,20:4:15,-77.44911,169.22202,G,1.3,null,6,null,17.9,,,,,,,,,,,
2315:237563,2022-12-14,19:57:15,-77.44955,169.22235,G,1.0,null,7,null,10.3,,,,,,,,,,,
2315:237563,2022-12-14,18:49:4,-77.43368,169.19030,1,,,,,,,,,,,,685.0,2728.0,172.0,108.0,
2315:237562,2022-12-14,18:45:45,-77.35741,169.08731,G,2.6,null,5,null,1.0,,,,,,,,,,,
2315:237566,2022-12-14,18:36:26,-77.43574,169.28950,1,,,,,,,,,,,,783.0,6268.0,97.0,94.0,
2315:237565,2022-12-14,18:36:2,-77.31781,169.22948,1,,,,,,,,,,,,572.0,4449.0,73.0,93.0,
2315:237563,2022-12-14,18:34:22,-77.46605,169.30357,1,,,,,,,,,,,,557.0,7212.0,43.0,94.0,
2315:237566,2022-12-14,18:32:46,-77.44926,169.22377,G,1.1,null,7,null,9.9,,,,,,,,,,,
2315:237563,2022-12-14,18:24:47,-77.44910,169.22343,G,3.3,null,5,null,6.5,,,,,,,,,,,
2315:237566,2022-12-14,17:32:46,-77.44931,169.22340,G,1.4,null,7,null,8.3,,,,,,,,,,,
2315:237563,2022-12-14,17:24:47,-77.44927,169.22304,G,1.0,null,8,null,14.0,,,,,,,,,,,
2315:237563,2022-12-14,17:10:16,-77.46407,169.20767,1,,,,,,,,,,,,1447.0,3388.0,617.0,92.0,
2315:237562,2022-12-14,17:9:7,-77.37751,169.08325,3,,,,,,,,,,,,139.0,372.0,51.0,88.0,
2315:237566,2022-12-14,17:8:28,-77.46076,169.21875,1,,,,,,,,,,,,1352.0,2359.0,774.0,85.0,
2315:237566,2022-12-14,17:2:36,-77.45878,169.20260,1,,,,,,,,,,,,515.0,1508.0,176.0,102.0,
2315:237562,2022-12-14,16:41:44,-77.38403,169.13040,G,1.2,null,6,null,17.2,,,,,,,,,,,
2315:237563,2022-12-14,16:24:47,-77.45113,169.22151,G,1.3,null,6,null,20.1,,,,,,,,,,,
2315:237562,2022-12-14,15:56:47,-77.36901,169.07442,3,,,,,,,,,,,,163.0,340.0,77.0,111.0,
2315:237566,2022-12-14,15:33:0,-77.42507,169.24802,G,1.9,null,5,null,6.8,,,,,,,,,,,
2315:237563,2022-12-14,15:29:29,-77.46350,169.20080,2,,,,,,,,,,,,344.0,1698.0,69.0,72.0,
2315:237563,2022-12-14,15:25:46,-77.44892,169.22388,G,1.0,null,7,null,14.5,,,,,,,,,,,
2315:237565,2022-12-14,15:17:14,-77.35756,169.22603,1,,,,,,,,,,,,882.0,2545.0,305.0,104.0,
2315:237562,2022-12-14,15:10:44,-77.41170,169.14355,G,1.1,null,7,null,14.0,,,,,,,,,,,
2315:237566,2022-12-14,15:5:50,-77.41911,169.24350,G,1.3,null,5,null,4.6,,,,,,,,,,,
2315:237563,2022-12-14,14:53:47,-77.44966,169.22627,G,1.0,null,8,null,42.3,,,,,,,,,,,
2315:237563,2022-12-14,13:53:47,-77.44923,169.22380,G,1.0,null,8,null,4.1,,,,,,,,,,,
2315:237562,2022-12-14,13:47:49,-77.42468,169.20338,1,,,,,,,,,,,,707.0,16568.0,30.0,79.0,
2315:237563,2022-12-14,13:37:58,-77.44548,169.22855,1,,,,,,,,,,,,690.0,1159.0,409.0,82.0,
2315:237562,2022-12-14,13:36:15,-77.43451,169.15846,2,,,,,,,,,,,,274.0,595.0,125.0,76.0,
2315:237562,2022-12-14,13:10:44,-77.43118,169.16026,G,1.2,null,6,null,13.9,,,,,,,,,,,
2315:237562,2022-12-14,12:31:26,-77.47176,169.03845,1,,,,,,,,,,,,739.0,16366.0,33.0,72.0,
2315:237563,2022-12-14,12:18:15,-77.45748,169.18208,1,,,,,,,,,,,,504.0,8398.0,30.0,84.0,
2315:237563,2022-12-14,12:11:38,-77.45647,169.25230,2,,,,,,,,,,,,422.0,3758.0,47.0,88.0,
2315:237562,2022-12-14,12:10:44,-77.43050,169.16206,G,1.4,null,5,null,9.5,,,,,,,,,,,
2315:237566,2022-12-14,12:5:51,-77.36363,169.51938,1,,,,,,,,,,,,1167.0,9991.0,136.0,93.0,
2315:237566,2022-12-14,12:5:45,-77.35333,169.50534,G,1.2,null,7,null,15.3,,,,,,,,,,,
2315:237565,2022-12-14,12:5:43,-77.41596,169.17253,2,,,,,,,,,,,,407.0,3096.0,53.0,89.0,
2315:237562,2022-12-14,12:5:22,-77.43926,169.14346,2,,,,,,,,,,,,473.0,2498.0,89.0,88.0,
2315:237562,2022-12-14,11:57:41,-77.42125,169.18288,1,,,,,,,,,,,,515.0,3105.0,85.0,74.0,
2315:237563,2022-12-14,11:56:38,-77.46329,169.19543,1,,,,,,,,,,,,1091.0,9613.0,123.0,74.0,
2315:237565,2022-12-14,11:55:47,-77.41320,169.25742,2,,,,,,,,,,,,308.0,3027.0,31.0,74.0,
2315:237563,2022-12-14,11:53:46,-77.44930,169.22292,G,1.4,null,6,null,8.8,,,,,,,,,,,
2315:237566,2022-12-14,11:6:27,-77.33409,169.57559,G,1.5,null,5,null,1.5,,,,,,,,,,,
2315:237563,2022-12-14,10:54:13,-77.44939,169.22394,G,1.3,null,6,null,6.8,,,,,,,,,,,
2315:237565,2022-12-14,10:47:41,-77.42915,169.21921,G,1.5,null,5,null,21.3,,,,,,,,,,,
2315:237563,2022-12-14,10:25:16,-77.44709,169.21751,1,,,,,,,,,,,,537.0,3613.0,79.0,95.0,
2315:237565,2022-12-14,10:24:24,-77.42668,169.25064,2,,,,,,,,,,,,436.0,2175.0,87.0,96.0,
2315:237566,2022-12-14,10:23:48,-77.31878,169.50716,1,,,,,,,,,,,,1327.0,4862.0,362.0,94.0,
2315:237562,2022-12-14,10:22:41,-77.41739,169.08817,2,,,,,,,,,,,,497.0,1223.0,202.0,87.0,
2315:237563,2022-12-14,10:21:46,-77.44920,169.22409,G,1.2,null,7,null,8.3,,,,,,,,,,,
2315:237563,2022-12-14,10:18:29,-77.44525,169.22604,3,,,,,,,,,,,,242.0,3404.0,17.0,82.0,
2315:237562,2022-12-14,10:17:25,-77.43906,169.12682,1,,,,,,,,,,,,849.0,10776.0,66.0,82.0,
2315:237565,2022-12-14,10:17:22,-77.44926,169.10040,1,,,,,,,,,,,,1094.0,13359.0,89.0,82.0,
2315:237565,2022-12-14,9:47:41,-77.44158,169.21481,G,2.9,null,5,null,1.5,,,,,,,,,,,
2315:237566,2022-12-14,9:37:46,-77.31673,169.61972,G,1.4,null,5,null,20.3,,,,,,,,,,,
2315:237562,2022-12-14,9:37:44,-77.42996,169.23302,G,1.2,null,6,null,36.8,,,,,,,,,,,
2315:237563,2022-12-14,9:21:46,-77.44946,169.22394,G,0.9,null,8,null,17.2,,,,,,,,,,,
2315:237563,2022-12-14,8:37:44,-77.45148,169.23488,1,,,,,,,,,,,,512.0,3219.0,81.0,90.0,
2315:237562,2022-12-14,8:36:52,-77.43264,169.48595,1,,,,,,,,,,,,1270.0,6057.0,266.0,91.0,
2315:237566,2022-12-14,8:36:23,-77.31185,169.77594,2,,,,,,,,,,,,438.0,2989.0,64.0,88.0,
2315:237565,2022-12-14,8:35:1,-77.43940,169.30160,2,,,,,,,,,,,,321.0,5449.0,18.0,85.0,
2315:237563,2022-12-14,8:21:46,-77.44940,169.22357,G,1.4,null,7,null,2.0,,,,,,,,,,,
2315:237566,2022-12-14,6:55:56,-77.31226,170.03500,1,,,,,,,,,,,,636.0,2307.0,175.0,84.0,
2315:237562,2022-12-14,6:55:53,-77.42216,169.19475,1,,,,,,,,,,,,921.0,2634.0,321.0,94.0,
2315:237565,2022-12-14,6:55:4,-77.42656,169.29564,2,,,,,,,,,,,,444.0,2089.0,94.0,86.0,
2315:237565,2022-12-14,6:39:40,-77.45261,169.22462,G,3.1,null,6,null,6.5,,,,,,,,,,,
2315:237562,2022-12-14,6:38:26,-77.44051,169.24232,G,1.4,null,6,null,7.8,,,,,,,,,,,
2315:237563,2022-12-14,6:22:36,-77.44926,169.22410,G,1.2,null,7,null,7.8,,,,,,,,,,,
2315:237565,2022-12-14,5:39:40,-77.45258,169.22382,G,1.6,null,5,null,3.3,,,,,,,,,,,
2315:237566,2022-12-14,5:9:44,-77.29920,170.25092,G,1.2,null,7,null,63.2,,,,,,,,,,,
2315:237563,2022-12-14,4:53:46,-77.44595,169.22963,G,1.4,null,7,null,28.3,,,,,,,,,,,
2315:237565,2022-12-14,4:39:49,-77.45282,169.22218,G,1.9,null,5,null,20.1,,,,,,,,,,,
2315:237566,2022-12-14,4:10:0,-77.28793,170.30660,G,1.0,null,7,null,35.4,,,,,,,,,,,
2315:237779,2022-12-14,3:30:46,-77.45266,169.21548,G,1.2,null,7,null,6.8,,,,,,,,,,,
2315:237566,2022-12-14,3:9:44,-77.28104,170.33846,G,3.1,null,5,null,0.5,,,,,,,,,,,
2315:237779,2022-12-14,1:31:46,-77.45270,169.21490,G,1.4,null,7,null,9.3,,,,,,,,,,,
2315:237562,2022-12-14,1:0:43,-77.46098,169.18767,G,1.3,null,5,null,5.7,,,,,,,,,,,
2315:237562,2022-12-14,0:13:21,-77.48824,169.20978,1,,,,,,,,,,,,706.0,3177.0,157.0,89.0,
2315:237779,2022-12-14,0:3:47,-77.45288,169.21529,G,1.1,null,7,null,7.7,,,,,,,,,,,
2315:237563,2022-12-14,0:3:46,-77.36051,169.28975,G,1.0,null,8,null,13.6,,,,,,,,,,,
2315:237566,2022-12-14,0:3:45,-77.26239,170.30235,G,1.3,null,6,null,12.7,,,,,,,,,,,
2315:237563,2022-12-14,0:1:17,-77.37596,169.30133,1,,,,,,,,,,,,621.0,2085.0,184.0,90.0,
2315:237562,2022-12-14,0:0:58,-77.46114,169.18619,G,1.3,null,6,null,4.0,,,,,,,,,,,
2315:237779,2022-12-13,23:59:46,-77.45268,169.21478,G,1.4,null,6,null,9.1,,,,,,,,,,,
2315:237563,2022-12-13,23:59:46,-77.35947,169.29343,G,1.1,null,7,null,6.5,,,,,,,,,,,
2315:237566,2022-12-13,23:59:44,-77.26220,170.30356,G,1.5,null,5,null,11.2,,,,,,,,,,,
2315:237562,2022-12-13,23:59:43,-77.46122,169.18616,G,1.3,null,6,null,3.6,,,,,,,,,,,
2315:237562,2022-12-13,23:57:46,-77.45490,169.14711,1,,,,,,,,,,,,844.0,4341.0,164.0,82.0,
2315:237562,2022-12-13,23:28:43,-77.46101,169.18700,G,1.3,null,6,null,8.9,,,,,,,,,,,
2315:237779,2022-12-13,22:59:46,-77.45264,169.21509,G,1.8,null,5,null,8.2,,,,,,,,,,,
2315:237562,2022-12-13,22:28:43,-77.46114,169.18669,G,1.2,null,6,null,11.4,,,,,,,,,,,
2315:237779,2022-12-13,22:18:35,-77.45527,169.17749,2,,,,,,,,,,,,449.0,2502.0,80.0,92.0,
2315:237563,2022-12-13,22:17:38,-77.35718,169.40419,2,,,,,,,,,,,,437.0,2936.0,64.0,94.0,
2315:237779,2022-12-13,21:59:46,-77.45267,169.21576,G,1.0,null,8,null,10.1,,,,,,,,,,,
2315:237566,2022-12-13,21:36:39,-77.25234,170.22108,G,1.1,null,7,null,7.0,,,,,,,,,,,
2315:237562,2022-12-13,21:28:43,-77.46045,169.18831,G,1.3,null,5,null,21.8,,,,,,,,,,,
2315:237563,2022-12-13,21:20:21,-77.34968,169.32780,G,1.5,null,5,null,2.3,,,,,,,,,,,
2315:237779,2022-12-13,21:12:29,-77.47823,169.04984,1,,,,,,,,,,,,1406.0,6083.0,325.0,96.0,
2315:237779,2022-12-13,21:0:8,-77.45297,169.21461,G,1.2,null,7,null,11.6,,,,,,,,,,,
2315:237779,2022-12-13,20:43:55,-77.44345,169.23717,3,,,,,,,,,,,,216.0,1813.0,25.0,96.0,
2315:237562,2022-12-13,20:41:17,-77.46354,169.21446,2,,,,,,,,,,,,451.0,2383.0,85.0,85.0,
2315:237779,2022-12-13,20:36:49,-77.44100,169.19520,1,,,,,,,,,,,,594.0,8808.0,40.0,99.0,
2315:237566,2022-12-13,20:36:49,-77.25449,170.21114,3,,,,,,,,,,,,231.0,4754.0,11.0,98.0,
2315:237779,2022-12-13,20:27:46,-77.45229,169.21947,G,2.9,null,5,null,6.3,,,,,,,,,,,
2315:237562,2022-12-13,19:28:57,-77.46240,169.18898,G,4.6,null,5,null,1.2,,,,,,,,,,,
2315:237779,2022-12-13,19:27:47,-77.45280,169.21521,G,1.2,null,6,null,16.4,,,,,,,,,,,
2315:237566,2022-12-13,19:9:11,-77.25430,170.16054,G,1.5,null,5,null,2.6,,,,,,,,,,,
2315:237562,2022-12-13,19:3:41,-77.50380,169.27412,1,,,,,,,,,,,,975.0,5491.0,173.0,108.0,
2315:237779,2022-12-13,19:3:6,-77.43096,169.15298,1,,,,,,,,,,,,566.0,3199.0,100.0,109.0,
2315:237779,2022-12-13,19:1:42,-77.45525,169.23245,2,,,,,,,,,,,,301.0,2177.0,41.0,92.0,
2315:237566,2022-12-13,19:1:7,-77.26341,170.19174,1,,,,,,,,,,,,616.0,2909.0,130.0,97.0,
2315:237562,2022-12-13,19:1:5,-77.44820,169.10963,1,,,,,,,,,,,,576.0,4995.0,66.0,92.0,
2315:237779,2022-12-13,18:27:47,-77.45293,169.21416,G,1.5,null,5,null,1.2,,,,,,,,,,,
2315:237563,2022-12-13,18:24:45,-77.36970,169.33120,G,1.6,null,5,null,20.0,,,,,,,,,,,
2315:237562,2022-12-13,17:59:43,-77.46252,169.18532,G,3.2,null,5,null,3.1,,,,,,,,,,,
2315:237779,2022-12-13,17:27:48,-77.45258,169.21558,G,1.6,null,5,null,2.2,,,,,,,,,,,
2315:237562,2022-12-13,17:20:23,-77.46760,169.18681,3,,,,,,,,,,,,189.0,310.0,114.0,95.0,
2315:237566,2022-12-13,17:19:4,-77.30324,170.01723,1,,,,,,,,,,,,726.0,1277.0,412.0,96.0,
2315:237779,2022-12-13,17:17:59,-77.43061,169.12463,1,,,,,,,,,,,,1266.0,2079.0,770.0,89.0,
2315:237566,2022-12-13,17:9:9,-77.27007,170.07814,G,1.6,null,5,null,13.8,,,,,,,,,,,
2315:237779,2022-12-13,16:28:18,-77.45228,169.21556,G,1.2,null,6,null,18.3,,,,,,,,,,,
