Tag_ID,UTC_Date,UTC_Time,Latitude,Longitude,HDOP,CNR,Sats,TimeOn(s),eRes,Maxdepth,divelen,TADindex, TimeElapsed,Day Dive Ratio,Day Max Dive Depth,
2315:237566,2023-1-18,23:31:43,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,23:28:37,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,23:25:23,-77.09095,175.12308,1.6,null,5,null,7.0,,,,,,,
2315:237563,2023-1-18,22:51:35,-76.60432,169.78926,1.0,null,7,null,4.0,,,,,,,
2315:237566,2023-1-18,22:25:49,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,22:7:46,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-18,22:2:47,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-18,21:50:50,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,21:46:3,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,21:22:56,-76.67280,169.69560,1.1,null,7,null,12.2,,,,,,,
2315:237562,2023-1-18,21:7:13,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,20:55:51,-77.03201,175.55168,1.9,null,5,null,4.8,,,,,,,
2315:237563,2023-1-18,20:45:41,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,20:22:56,-76.67492,169.64934,3.3,null,5,null,8.1,,,,,,,
2315:237566,2023-1-18,20:6:21,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,19:23:44,-76.67296,169.62572,1.5,null,5,null,5.1,,,,,,,
2315:237562,2023-1-18,19:11:38,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,18:55:57,-76.99635,175.83646,1.1,null,7,null,43.8,,,,,,,
2315:237566,2023-1-18,18:51:44,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-18,18:48:34,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,18:44:17,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-18,18:36:59,-76.80652,174.91527,1.3,null,6,null,19.2,,,,,,,
2315:237566,2023-1-18,18:27:2,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,18:24:52,-77.00394,175.84764,1.5,null,5,null,4.3,,,,,,,
2315:237566,2023-1-18,18:20:47,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,17:24:53,-77.01658,175.84392,1.8,null,5,null,1.8,,,,,,,
2315:237566,2023-1-18,17:8:29,,,,,,,,,,,,0.0000,6.00,
2315:237562,2023-1-18,17:8:23,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-18,17:2:15,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,16:50:20,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,16:46:10,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,16:44:27,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,16:23:50,-77.03010,175.85620,1.2,null,6,null,2.4,,,,,,,
2315:237563,2023-1-18,15:50:56,-76.71557,169.49716,1.1,null,8,null,9.2,,,,,,,
2315:237566,2023-1-18,15:44:8,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,15:38:22,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,15:32:30,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-18,15:29:16,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,15:26:21,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,15:23:50,-77.04254,175.86130,2.7,null,5,null,1.8,,,,,,,
2315:237562,2023-1-18,15:13:55,-76.73368,175.03937,1.5,null,6,null,7.2,,,,,,,
2315:237562,2023-1-18,15:6:1,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-18,14:59:13,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,14:58:10,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,14:50:55,-76.71082,169.50067,1.2,null,7,null,5.6,,,,,,,
2315:237562,2023-1-18,14:13:58,-76.71314,175.07404,1.6,null,5,null,15.8,,,,,,,
2315:237563,2023-1-18,13:50:58,-76.70863,169.51940,1.0,null,7,null,8.3,,,,,,,
2315:237562,2023-1-18,13:50:45,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,13:48:56,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,13:44:38,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-18,13:26:11,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,13:25:17,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,13:20:55,-76.70882,169.52934,1.2,null,7,null,6.1,,,,,,,
2315:237566,2023-1-18,12:54:50,-77.04316,175.88527,1.0,null,8,null,12.4,,,,,,,
2315:237566,2023-1-18,12:47:43,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,12:41:30,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,12:6:23,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-18,12:5:43,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,11:54:55,-77.05138,175.86550,1.4,null,5,null,2.2,,,,,,,
2315:237563,2023-1-18,11:45:39,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-18,11:45:18,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,11:20:58,-76.74387,169.44699,1.5,null,5,null,5.5,,,,,,,
2315:237562,2023-1-18,11:3:18,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,11:0:43,,,,,,,,,,,,0.7778,32.00,
2315:237566,2023-1-18,10:29:15,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,10:27:59,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,10:20:55,-76.75315,169.41995,1.6,null,5,null,4.4,,,,,,,
2315:237562,2023-1-18,10:3:23,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,10:1:14,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,10:0:53,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,9:1:14,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,8:55:53,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,8:44:31,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-18,8:43:52,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,7:51:56,-76.80512,169.27158,1.3,null,6,null,13.3,,,,,,,
2315:237563,2023-1-18,7:5:55,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,6:51:54,-76.81037,169.24579,1.4,null,6,null,2.5,,,,,,,
2315:237562,2023-1-18,6:50:15,-76.47612,174.30810,1.7,null,5,null,4.0,,,,,,,
2315:237563,2023-1-18,5:57:35,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,5:51:54,-76.81836,169.22339,3.2,null,6,null,10.2,,,,,,,
2315:237563,2023-1-18,5:23:57,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,5:14:4,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,4:52:51,-76.86516,169.17444,1.4,null,5,null,10.4,,,,,,,
2315:237562,2023-1-18,4:23:55,-76.43304,173.91736,3.3,null,5,null,0.7,,,,,,,
2315:237562,2023-1-18,3:41:26,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-18,3:23:53,-76.40953,173.78645,1.3,null,6,null,21.6,,,,,,,
2315:237563,2023-1-18,2:32:31,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,2:23:54,-77.00218,169.06523,1.1,null,8,null,10.6,,,,,,,
2315:237566,2023-1-18,1:51:49,-76.97202,175.17805,1.3,null,5,null,2.9,,,,,,,
2315:237563,2023-1-18,1:23:54,-77.05063,169.03926,1.2,null,6,null,16.8,,,,,,,
2315:237563,2023-1-18,1:21:8,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,0:52:28,-76.97508,175.14417,1.9,null,6,null,25.4,,,,,,,
2315:237566,2023-1-18,0:24:39,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-18,0:23:55,-77.09174,169.03911,1.4,null,6,null,9.8,,,,,,,
2315:237563,2023-1-18,0:18:2,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-18,0:7:50,-76.98083,175.13333,1.9,null,5,null,5.4,,,,,,,
2315:237563,2023-1-18,0:3:54,-77.09921,169.04237,3.8,null,5,null,19.1,,,,,,,
2315:237563,2023-1-17,23:40:55,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,22:55:53,-77.08024,169.09956,1.2,null,6,null,3.9,,,,,,,
2315:237563,2023-1-17,22:4:11,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,21:58:46,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-17,21:57:20,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,21:56:34,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,21:56:15,-77.09964,169.08441,1.2,null,6,null,4.5,,,,,,,
2315:237566,2023-1-17,21:22:44,-76.97815,174.68044,1.7,null,5,null,17.4,,,,,,,
2315:237563,2023-1-17,20:54:53,-77.14638,169.01198,1.3,null,6,null,11.4,,,,,,,
2315:237563,2023-1-17,20:51:3,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-17,20:23:53,-76.41608,172.99722,1.4,null,5,null,2.0,,,,,,,
2315:237562,2023-1-17,20:17:43,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,20:15:58,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,20:13:14,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-17,20:11:19,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,19:51:48,-76.99390,174.49715,1.3,null,5,null,2.2,,,,,,,
2315:237566,2023-1-17,19:45:53,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-17,19:24:42,-76.42128,172.97392,1.3,null,5,null,10.3,,,,,,,
2315:237563,2023-1-17,19:17:38,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,19:9:48,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,18:57:58,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,18:52:21,-77.00678,174.49191,1.3,null,6,null,3.2,,,,,,,
2315:237563,2023-1-17,18:49:39,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,18:40:33,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,18:39:50,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-17,18:39:37,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-17,18:34:5,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,18:33:37,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,18:31:37,,,,,,,,,,,,0.0000,6.00,
2315:237563,2023-1-17,18:26:31,-77.26881,168.95477,1.5,null,5,null,4.9,,,,,,,
2315:237562,2023-1-17,18:23:55,-76.43192,172.86108,1.5,null,5,null,4.1,,,,,,,
2315:237563,2023-1-17,18:5:21,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,17:36:55,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-17,17:35:10,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-17,17:27:46,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,17:0:50,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-17,16:59:39,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,16:59:30,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,16:49:48,-77.00897,174.33473,1.3,null,6,null,8.1,,,,,,,
2315:237563,2023-1-17,16:19:28,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,15:55:24,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,15:50:30,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,15:50:29,-77.01390,174.28894,1.0,null,8,null,5.8,,,,,,,
2315:237566,2023-1-17,15:46:12,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,15:25:14,-77.31188,169.02898,1.5,null,7,null,4.1,,,,,,,
2315:237566,2023-1-17,15:21:47,-77.01540,174.26990,1.6,null,6,null,8.4,,,,,,,
2315:237563,2023-1-17,15:20:59,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-17,15:17:34,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,15:16:27,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,15:15:8,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,14:55:52,-77.31262,169.03728,1.5,null,6,null,56.5,,,,,,,
2315:237566,2023-1-17,14:40:56,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,14:21:47,-77.02141,174.26448,1.2,null,6,null,7.4,,,,,,,
2315:237562,2023-1-17,14:12:39,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,14:9:31,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-17,13:54:55,-76.50217,172.36221,1.3,null,6,null,52.6,,,,,,,
2315:237563,2023-1-17,13:39:58,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,13:37:57,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-17,13:36:15,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,13:33:50,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-17,13:3:58,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-17,12:35:32,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,12:33:28,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-17,12:29:9,-76.53890,172.14955,1.4,null,6,null,5.9,,,,,,,
2315:237562,2023-1-17,12:27:32,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,12:21:48,-77.01447,173.96904,1.2,null,7,null,3.7,,,,,,,
2315:237566,2023-1-17,12:0:30,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,11:58:13,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,11:55:22,-77.33695,169.12470,1.6,null,5,null,1.3,,,,,,,
2315:237566,2023-1-17,11:54:34,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,11:50:4,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,11:22:20,-77.01452,173.88998,1.1,null,7,null,4.9,,,,,,,
2315:237562,2023-1-17,11:22:20,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,10:55:51,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,10:54:55,-77.34669,169.22887,1.3,null,5,null,1.4,,,,,,,
2315:237562,2023-1-17,10:51:50,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,10:51:47,-77.01552,173.85782,1.1,null,7,null,10.5,,,,,,,
2315:237563,2023-1-17,10:50:23,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,10:49:47,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,10:43:37,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-17,10:28:0,-76.57333,172.00903,1.4,null,5,null,2.1,,,,,,,
2315:237563,2023-1-17,10:15:33,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-17,10:15:24,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,9:51:47,-77.01153,173.77731,1.4,null,5,null,7.7,,,,,,,
2315:237566,2023-1-17,9:50:33,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,9:10:10,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-17,9:9:28,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,8:51:47,-77.01118,173.73700,1.5,null,6,null,14.7,,,,,,,
2315:237566,2023-1-17,8:33:22,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,8:29:18,-77.39574,169.25298,1.2,null,6,null,3.0,,,,,,,
2315:237562,2023-1-17,8:27:41,-76.63499,171.74612,1.2,null,6,null,6.5,,,,,,,
2315:237563,2023-1-17,8:6:11,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-17,7:36:43,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,7:26:52,-77.39317,169.31334,1.2,null,7,null,15.8,,,,,,,
2315:237566,2023-1-17,5:44:40,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,5:40:12,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-17,4:54:51,-77.45331,169.24411,1.1,null,6,null,2.7,,,,,,,
2315:237563,2023-1-17,3:54:51,-77.45311,169.24596,1.2,null,7,null,10.9,,,,,,,
2315:237566,2023-1-17,3:22:47,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,2:28:29,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-17,2:18:25,-77.03848,173.24216,1.1,null,7,null,6.3,,,,,,,
2315:237562,2023-1-17,0:46:27,,,,,,,,,,,,0.0000,1.00,
2315:237562,2023-1-17,0:31:6,,,,,,,,,,,,0.0000,1.00,
2315:237562,2023-1-17,0:29:55,-76.90711,170.70265,1.2,null,7,null,10.4,,,,,,,
2315:237563,2023-1-17,0:3:52,-77.45287,169.24182,1.3,null,7,null,8.1,,,,,,,
2315:237563,2023-1-16,23:59:50,-77.45286,169.24277,1.6,null,6,null,8.1,,,,,,,
2315:237562,2023-1-16,23:59:10,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,23:51:10,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,23:11:59,-76.96900,170.49458,1.2,null,6,null,10.5,,,,,,,
2315:237563,2023-1-16,23:10:44,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,23:7:15,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,23:1:6,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,22:46:41,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-16,22:24:50,-77.45354,169.23767,1.8,null,5,null,0.4,,,,,,,
2315:237566,2023-1-16,22:18:55,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,22:16:6,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,22:12:33,-77.01640,170.32463,1.3,null,5,null,6.8,,,,,,,
2315:237563,2023-1-16,22:11:10,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,22:7:13,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,22:6:48,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,21:50:31,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,21:30:53,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,21:23:46,-77.04464,172.79192,1.5,null,5,null,13.2,,,,,,,
2315:237566,2023-1-16,21:23:19,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,21:22:42,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,21:12:51,-77.06439,170.15385,1.3,null,5,null,3.2,,,,,,,
2315:237562,2023-1-16,20:32:3,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,20:31:41,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,20:25:28,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,20:24:6,-77.04588,172.79639,1.3,null,6,null,7.6,,,,,,,
2315:237562,2023-1-16,20:9:50,-77.10397,169.96510,1.3,null,6,null,4.9,,,,,,,
2315:237563,2023-1-16,20:0:42,-77.40930,168.94244,1.3,null,6,null,3.5,,,,,,,
2315:237562,2023-1-16,19:39:36,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,19:31:39,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,19:21:54,-77.05786,172.67123,1.1,null,7,null,22.8,,,,,,,
2315:237562,2023-1-16,18:50:53,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-16,18:26:18,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,18:14:50,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,17:56:36,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-16,17:56:18,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,17:56:13,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,17:42:49,-77.15055,169.78896,1.6,null,5,null,9.5,,,,,,,
2315:237562,2023-1-16,17:10:32,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-16,17:6:40,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,17:5:55,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,16:53:6,-77.11643,172.24321,1.3,null,6,null,7.7,,,,,,,
2315:237562,2023-1-16,16:43:22,-77.15588,169.77895,1.1,null,6,null,12.1,,,,,,,
2315:237563,2023-1-16,16:20:54,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,16:20:19,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,16:7:14,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-16,15:59:32,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,15:52:46,-77.14133,172.11528,1.0,null,8,null,13.4,,,,,,,
2315:237563,2023-1-16,15:35:44,-77.28168,168.25897,1.2,null,8,null,11.8,,,,,,,
2315:237566,2023-1-16,15:34:6,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,15:31:43,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,15:27:49,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-16,15:24:29,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,14:40:3,,,,,,,,,,,,25.0833,0.00,
2315:237562,2023-1-16,14:34:5,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-16,14:30:51,-77.28065,168.26166,1.4,null,6,null,12.1,,,,,,,
2315:237562,2023-1-16,13:51:9,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,13:50:57,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,13:43:31,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,13:20:44,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,13:19:3,-77.33112,169.33739,1.3,null,6,null,2.7,,,,,,,
2315:237566,2023-1-16,13:7:12,,,,,,,,,,,,37.3333,0.00,
2315:237562,2023-1-16,13:0:26,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-16,12:59:2,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,12:56:5,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,12:37:43,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,12:16:13,-77.38466,169.20839,1.1,null,7,null,17.7,,,,,,,
2315:237566,2023-1-16,12:13:10,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-16,12:8:1,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,12:7:36,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-16,11:49:50,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,11:21:18,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,11:20:15,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-16,11:18:2,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,11:15:31,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,11:13:54,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-16,11:3:54,-77.26398,168.14806,1.2,null,6,null,10.3,,,,,,,
2315:237562,2023-1-16,10:57:30,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,10:31:58,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,10:28:28,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,10:23:4,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,9:42:10,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,9:41:49,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-16,9:35:40,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-16,9:4:7,-77.24822,168.05230,1.1,null,7,null,4.6,,,,,,,
2315:237562,2023-1-16,8:42:27,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-16,8:1:48,-77.23233,167.96013,1.3,null,6,null,7.9,,,,,,,
2315:237566,2023-1-16,8:0:52,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-16,7:54:17,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,7:44:16,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-16,6:32:40,-77.21381,167.82950,1.4,null,5,null,0.6,,,,,,,
2315:237562,2023-1-16,6:14:15,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-16,4:36:43,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-16,4:32:33,-77.19369,167.79665,1.3,null,6,null,43.0,,,,,,,
2315:237562,2023-1-16,2:6:47,-77.45431,169.23215,3.6,null,5,null,8.1,,,,,,,
2315:237566,2023-1-16,1:51:13,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-16,0:4:10,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-16,0:1:29,,,,,,,,,,,,0.0000,78.00,
2315:237566,2023-1-16,0:0:1,-77.28512,169.96754,1.4,null,7,null,3.6,,,,,,,
2315:237566,2023-1-15,23:25:29,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-15,23:1:15,-77.15173,167.52846,1.0,null,7,null,5.3,,,,,,,
2315:237563,2023-1-15,22:27:18,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-15,22:24:23,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-15,22:22:11,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-15,21:45:39,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-15,21:13:15,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-15,20:42:56,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-15,20:42:35,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-15,20:33:0,-77.13796,167.49188,1.2,null,7,null,6.6,,,,,,,
2315:237566,2023-1-15,20:6:16,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-15,19:37:51,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-15,19:32:47,-77.13289,167.42697,1.4,null,6,null,3.2,,,,,,,
2315:237566,2023-1-15,19:32:2,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-15,19:8:11,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-15,19:2:40,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-15,19:1:16,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-15,18:49:32,-77.34735,169.80208,1.4,null,6,null,8.6,,,,,,,
2315:237563,2023-1-15,18:32:52,-77.13423,167.43304,1.4,null,6,null,12.2,,,,,,,
